guid,subspecies,catalognumberint,collectors,state_prov,county,spec_locality,collectornumber,date,parts,sex,dec_lat,dec_long,coordinateuncertaintyinmeters,total length,tail length,hind foot with claw,ear from notch,ear from crown,weight,total length unit,tail length unit,hind foot with claw unit,ear from notch unit,ear from crown unit,weight unit,reproductive data,unformatted measurements
MVZ:Mamm:178177,Sorex trowbridgii trowbridgii,178177,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Davis Creek, 2 km N, 0.5 km E Somes Bar",Martin G. Raphael 279,1982-12-09,skull,unknown,41.39962,-123.48381,597,115,50,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:178243,Sorex trowbridgii trowbridgii,178243,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Davis Creek, 2 km N, 0.5 km E Somes Bar",Martin G. Raphael 594,1982-12-09,skull,unknown,41.39962,-123.48381,597,112,48,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:88870,Sorex trowbridgii trowbridgii,88870,E. Raymond Hall,Oregon,Clatsop County,1 mi W Old Fort Clatsop,E. Raymond Hall 5627,1939-08-16,"skin, study; skull",male,46.1339,-123.8969,2385,123,56,14.5,9,,,mm,mm,mm,mm,,,,
MVZ:Mamm:179899,Sorex trowbridgii montereyensis,179899,David O. Ribble,California,Monterey County,"Robertson Creek, Hastings Natural History Reservation",David O. Ribble 1054,1990-03-18,"skin, study; skull",male,36.37618496,-121.5484028,27,95,49,13,7,,5.5,mm,mm,mm,mm,,g,"t = 5x3 mm, TD",
MVZ:Mamm:58843,Sorex trowbridgii humboldtensis,58843,Joseph Grinnell,California,Trinity County,"Mad River Ford, above Ruth",Joseph Grinnell 7188,1933-05-28,"skin, study; skull",female,40.2454766,-123.3148591,2878,116,51,13,4,,7.1,mm,mm,mm,mm,,g,3 embs,
MVZ:Mamm:178195,Sorex trowbridgii trowbridgii,178195,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Davis Creek, 2 km N, 0.5 km E Somes Bar",Martin G. Raphael 445,1982-12-09,skull,unknown,41.39962,-123.48381,597,120,49,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:178264,Sorex trowbridgii trowbridgii,178264,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Sandy Bar Creek, 13.6 km N, 3.7 km E Somes Bar",Martin G. Raphael 1057,1983-03-02,skull,unknown,41.50407,-123.44556,864,101,,12,,,,mm,,mm,,,,,"""tail length"": ""(41)"", tail length circled"
MVZ:Mamm:34691,Sorex trowbridgii mariposae,34691,Adrey E. Borell,California,Tehama County,2 mi W Black Butte,Adrey E. Borell 930,1924-07-08,"skin, study; skull",male,40.4147,-121.5319,832,111,45,14,4,,4.8,mm,mm,mm,mm,,g,,
MVZ:Mamm:178473,Sorex trowbridgii humboldtensis,178473,Martin G. Raphael,California,Trinity County,"Pinche area, 4.2 km S, 7.6 km E Big Bar",Martin G. Raphael 925,1982-09-30,skull,unknown,40.70372,-123.34143,2571,120,49,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:34692,Sorex trowbridgii mariposae,34692,Adrey E. Borell,California,Tehama County,2 mi W Black Butte,Adrey E. Borell 931,1924-07-08,"skin, study; skull",male,40.4147,-121.5319,832,109,45,13,4,,4.7,mm,mm,mm,mm,,g,,
MVZ:Mamm:19644,Sorex trowbridgii mariposae,19644,Alfred C. Shelton,California,Mendocino County,"Lierly's Ranch, 8 mi E Hearst",Alfred C. Shelton 442,1913-08-23,"skin, study; skull",unknown,39.45279,-123.0889,6981,110,45,14,,,,mm,mm,mm,,,,,
MVZ:Mamm:178260,Sorex trowbridgii trowbridgii,178260,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Sandy Bar Creek, 13.6 km N, 3.7 km E Somes Bar",Martin G. Raphael 1053,1983-03-02,skull,unknown,41.50407,-123.44556,864,,,,,,,,,,,,,,
MVZ:Mamm:112861,Sorex trowbridgii humboldtensis,112861,Anita K. Pearson,California,Humboldt County,12 mi S Korbel [on Maple Creek],Anita K. Pearson 613,1949-08-14,"skin, study; skull",male,40.7730741,-123.8752529,3206,124,56,14,7,,,mm,mm,mm,mm,,,testes 4.5 mm,
MVZ:Mamm:177381,Sorex trowbridgii montereyensis,177381,David O. Ribble,California,Monterey County,"Robertson Creek, Hastings Natural History Reservation",David O. Ribble 801,1987-11-07,"skin, study; skull",male,36.37618496,-121.5484028,27,99,48,14,8,,5,mm,mm,mm,mm,,g,t = 4x2 mm (cream),
MVZ:Mamm:217518,Sorex trowbridgii mariposae,217518,James Tucker,California,Plumas County,"University of California Forestry Camp, Quincy",,2004-07-14,skeleton (postcranial); skull; tissue (frozen),unknown,39.9177662,-121.0631179,112,114,53,12,8,,4.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:215494,Sorex trowbridgii mariposae,215494,Tom Manning,California,Lassen County,"Blacks Mountain Experimental Forest, Lassen National Forest",,2003-10-10,DNA (frozen); skeleton; tissue (frozen),female,40.7554251,-121.1174646,583,,,,,,,,,,,,,,
MVZ:Mamm:99499,Sorex trowbridgii humboldtensis,99499,Harvey I. Fisher,California,Humboldt County,"Maple Creek, 1 mi N junction Mad River",Harvey I. Fisher 7971,1942-09-03,"skin, study; skull",male,40.77914,-123.88759,2395,112,52,13,9,,4.4,mm,mm,mm,mm,,g,no emb,
MVZ:Mamm:11822,Sorex trowbridgii humboldtensis,11822,Frank Stephens,California,Humboldt County,Trinidad,Frank Stephens 3461,1910-10-16,"skin, study; skull",female,41.0591,-124.1433,1278,127,54,14,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:121864,Sorex trowbridgii trowbridgii,121864,Seth B. Benson,California,Siskiyou County,"Poker Flat, 12 mi NW Happy Camp",Seth B. Benson 12094,1957-08-29,"skin, study; skull",male,41.9318434,-123.5434292,319,116,50,13,9,3,5.1,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:96174,Sorex trowbridgii montereyensis,96174,A. P. Hendrickson,California,Marin County,"Murphy's Ranch, 3.5 mi W Point Reyes Hill",A. P. Hendrickson 558,1941-07-09,"skin, study; skull",male,38.0802138,-122.9320232,4946,112,52,14,8,,5.4,mm,mm,mm,mm,,g,,
MVZ:Mamm:178356,Sorex trowbridgii humboldtensis,178356,Martin G. Raphael,California,Trinity County,"Dulce, 3.5 km S, 5.5 km E Big Bar",Martin G. Raphael 429,1982-11-15,skull,unknown,40.71003,-123.31657,3136,117,55,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:132555,Sorex trowbridgii mariposae,132555,Donald V. Hemphill,California,Mendocino County,"Mt. Sanhedrin, N slope",Donald V. Hemphill 1418,1950-07-14,"skin, study; skull",male,39.5228038,-123.0911194,1622,102,48,14,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:121865,Sorex trowbridgii trowbridgii,121865,Alan C. Ziegler,California,Siskiyou County,"Poker Flat, 12 mi NW Happy Camp",Alan C. Ziegler 873,1957-08-29,"skin, study; skull",male,41.9318434,-123.5434292,319,108,48,12,,,4.8,mm,mm,mm,,,g,,
MVZ:Mamm:223123,Sorex trowbridgii mariposae,223123,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,170,2002-07-19,skeleton (postcranial); skull; tissue (frozen),male,36.412731,-118.802821,2478,99,47,18,8,,4.1,mm,mm,mm,mm,,g,,
MVZ:Mamm:81043,Sorex trowbridgii montereyensis,81043,Morris M. Green,California,Alameda County,Berkeley,Morris M. Green 2703,1931-04-19,"skin, study; skull",male,37.871028,-122.277108,2257,107,48,13.5,,,,mm,mm,mm,,,,,
MVZ:Mamm:19610,Sorex trowbridgii montereyensis,19610,Charles L. Camp,California,Marin County,"6 mi W Inverness, Point Reyes",Charles L. Camp 683,1913-06-03,"skin, study; skull",female,38.1010696,-122.966245,8726,122,54,14.5,,,,mm,mm,mm,,,,,
MVZ:Mamm:105791,Sorex trowbridgii humboldtensis,105791,Ward C. Russell,California,Humboldt County,2 mi W Elk Grove,Ward C. Russell 9845,1946-06-12,skull,female,41.36444,-124.02139,5863,129,59,14,8,,4.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:117040,Sorex trowbridgii montereyensis,117040,Stuart O. Landry,California,Marin County,5.5 mi W Inverness,Stuart O. Landry 298,1953-05-03,"skin, study; skull",female,38.1009324,-122.9569305,7652,118,52,14,8,,,mm,mm,mm,mm,,,,
MVZ:Mamm:178514,Sorex trowbridgii humboldtensis,178514,Martin G. Raphael,California,Trinity County,"Six Rivers National Forest, South Fork, 6.4 km S, 1.6 km E Salyer",Martin G. Raphael 1369,1983-05-13,skull,male,40.83264,-123.56434,2098,112,49,12,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:34680,Sorex trowbridgii mariposae,34680,Adrey E. Borell,California,Tehama County,"Lyman's, 4 mi NW Lyonsville",Adrey E. Borell 790,1924-06-10,"skin, study; skull",female,40.3096,-121.7678,1637,117,44,15,4,,7.1,mm,mm,mm,mm,,g,,
MVZ:Mamm:178049,Sorex trowbridgii humboldtensis,178049,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Ammon Prairie, 7.4 km S, 1.6 km W Salyer",Martin G. Raphael 537,1982-12-01,skull,unknown,40.95773,-123.60246,3536,,53,13,,,,,mm,mm,,,,,
MVZ:Mamm:191571,Sorex trowbridgii montereyensis,191571,"James L. Patton, Gary M. Fellers",California,Marin County,"1.9 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd. 2.6 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17143,1998-03-06,skeleton; tissue (frozen),female,38.0978691,-122.9011817,744,,,,,,,,,,,,,,
MVZ:Mamm:191537,Sorex trowbridgii montereyensis,191537,"James L. Patton, Gary M. Fellers",California,Marin County,"Bear Valley Trail, 0.8 km S Divide Meadow, 3.3 km SSW Olema, Point Reyes National Seashore",James L. Patton 17318,1998-09-16,skeleton; tissue (frozen),female,38.0133789,-122.8001209,1548,,,,,,,,,,,,,,
MVZ:Mamm:20610,Sorex trowbridgii montereyensis,20610,Walter P. Taylor,California,Marin County,3 mi W Inverness,Walter P. Taylor 6363,1998-06-09,whole organism (ethanol),unknown,38.1010747,-122.9111073,5283,113,53,15,,,,mm,mm,mm,,,,,
MVZ:Mamm:138711,Sorex trowbridgii humboldtensis,138711,Oliver P. Pearson,California,Mendocino County,4 mi W Navarro,Oliver P. Pearson 4717,1969-10-18,"skin, study; skull",female,39.1517349,-123.618762,1609,120,54,14,9,,8,mm,mm,mm,mm,,g,no emb,
MVZ:Mamm:56848,Sorex trowbridgii humboldtensis,56848,Chester C. Lamb,California,Trinity County,"1.5 mi N Mad River Bridge, South Fork Mt.",Chester C. Lamb 16577,1932-05-28,"skin, study; skull",female,40.47157,-123.50169,2902,109,53,15,6,,4.7,mm,mm,mm,mm,,g,,
MVZ:Mamm:96154,Sorex trowbridgii montereyensis,96154,Seth B. Benson,California,Marin County,5 mi NNE Point Reyes Lighthouse,Seth B. Benson 7738,1941-07-12,"skin, study; skull",male,38.0604165,-122.9811179,2398,120,53,14,9,4,6.3,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:105788,Sorex trowbridgii mariposae,105788,Ward C. Russell,California,Trinity County,White Rock Ranger Station,Ward C. Russell 9757,1946-05-30,"skin, study; skull",male,40.2528009,-123.0218589,29,112,51,12,7,,6,mm,mm,mm,mm,,g,,
MVZ:Mamm:178154,Sorex trowbridgii humboldtensis,178154,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Sign Board Gap, 10.5 km E Hoopa",Martin G. Raphael 1530,1983-06-10,skull,unknown,41.06258,-123.55838,11838,84,42,12,,,,mm,mm,mm,,,,,
MVZ:Mamm:178280,Sorex trowbridgii trowbridgii,178280,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Sandy Bar Creek, 13.6 km N, 3.7 km E Somes Bar",Martin G. Raphael 1441,1982-08-24,skull,unknown,41.50407,-123.44556,864,,48,,,,,,mm,,,,,,
MVZ:Mamm:121863,Sorex trowbridgii trowbridgii,121863,Seth B. Benson,California,Siskiyou County,"Bark Shanty Camp, T12N, R5E, S13",Seth B. Benson 12045,1957-08-23,skull,female,41.4355113,-123.5605596,1043,111,47,13,,,4,mm,mm,mm,,,g,im,
MVZ:Mamm:178085,Sorex trowbridgii humboldtensis,178085,Martin G. Raphael,California,Humboldt County,"Six Rivers National Forest, Sugarloaf Mt., 12.9 km S, 2.4 km W Salyer",Martin G. Raphael 624,1982-12-06,skull,unknown,40.77493,-123.61196,3536,89,42,11,,,,mm,mm,mm,,,,,
MVZ:Mamm:178028,Sorex trowbridgii humboldtensis,178028,Martin G. Raphael,California,Humboldt County,"Papamoscos, 6.8 km N, 2.6 km E Salyer",Martin G. Raphael 463,1982-11-22,skull,unknown,40.95233,-123.55263,3536,115,50,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:114208,Sorex trowbridgii montereyensis,114208,"Robert L. Rudd, Oliver P. Pearson",California,Marin County,"3.5 mi W San Rafael, salt marsh",1416,1950-03-05,"skin, study; skull",female,38.0283098,-122.5124581,8839,117,44,14,9,,,mm,mm,mm,mm,,,Lactating,
MVZ:Mamm:96173,Sorex trowbridgii montereyensis,96173,A. P. Hendrickson,California,Marin County,"Murphy's Ranch, 3.5 mi W Point Reyes Hill",A. P. Hendrickson 557,1941-07-09,"skin, study; skull",male,38.0802138,-122.9320232,4946,116,51,14,9,,5.3,mm,mm,mm,mm,,g,,
MVZ:Mamm:191561,Sorex trowbridgii montereyensis,191561,"James L. Patton, Gary M. Fellers",California,Marin County,"1.9 km SE junction Sir Francis Drake Hwy. and Pierce Point Rd. 2.6 km WNW Inverness, Point Reyes National Seashore",James L. Patton 17133,1998-07-10,skeleton; tissue (frozen),female,38.0978691,-122.9011817,744,,,,,,,,,,,,,,
MVZ:Mamm:29256,Sorex trowbridgii montereyensis,29256,Halstead G. White,California,Monterey County,2 mi S Monterey,Halstead G. White 3282,1919-02-12,"skin, study; skull",male,36.57092,-121.898014,161,115,50,14,6,,7.6,mm,mm,mm,mm,,g,ad.,
MVZ:Mamm:34279,Sorex trowbridgii montereyensis,34279,George E. Stone,California,Monterey County,Carmel Highlands,George E. Stone 127,1924-05-11,whole organism (ethanol),unknown,36.502685,-121.928771,805,143,64,18,5,,,mm,mm,mm,mm,,,,
MVZ:Mamm:34701,Sorex trowbridgii mariposae,34701,Richard M. Hunt,California,Plumas County,Willow Lake,Richard M. Hunt 2279,1924-07-19,"skin, study; skull",female,40.4027,-121.3524,237,120,51,13,3,,4.8,mm,mm,mm,mm,,g,,
MVZ:Mamm:177385,Sorex trowbridgii montereyensis,177385,David O. Ribble,California,Monterey County,"Robertson Creek, Hastings Natural History Reservation",David O. Ribble 810,1987-12-04,"skin, study; skull",male,36.37618496,-121.5484028,27,108,51,14,8,,6,mm,mm,mm,mm,,g,t = 4x3 mm (creamish),
MVZ:Mamm:200068,Sorex trowbridgii montereyensis,200068,"Hanna E. Shohfi, Steve Lew",California,Marin County,"Property of Don and Betty Stone, Inverness",1,2002-05-16,"DNA; skeleton; tissue (ethanol, 95%)",female,38.074,-122.8485,141,,,,,,,,,,,,,,
MVZ:Mamm:140067,Sorex trowbridgii mariposae,140067,Phil Myers,California,Siskiyou County,17 mi E Montague on Mt. Hebron Rd.,Phil Myers 92,1970-11-21,"skin, study; skull",male,41.72866,-122.1935,27372,119,52,13,8,,,mm,mm,mm,mm,,,testes 2mm,
MVZ:Mamm:222750,Sorex trowbridgii mariposae,222750,Karen M. C. Rowe,California,Sierra County,Independence Lake,Karen M. C. Rowe 103,2008-09-04,skeleton (postcranial); skull; tissue (frozen),unknown,39.447115,-120.309225,552,118,47,12,9,,4.1,mm,mm,mm,mm,,g,,
MVZ:Mamm:216215,Sorex trowbridgii mariposae,216215,James L. Patton,California,Mariposa County,Sweetwater Mine,James L. Patton 22125,2005-05-11,"skin, study; skull; tissue (ethanol, 95%; frozen)",female,37.57775,-119.88244,,129,55,15,10,,6.50,mm,mm,mm,mm,,g,post-lactational,
MVZ:Mamm:222746,Sorex trowbridgii mariposae,222746,Karen M. C. Rowe,California,Sierra County,Independence Lake,Karen M. C. Rowe 102,2008-09-04,skeleton (postcranial); skull; tissue (frozen),unknown,39.458147,-120.286223,195,110,49,12,7,,3.9,mm,mm,mm,mm,,g,,
MVZ:Mamm:200647,Sorex trowbridgii mariposae,200647,James L. Patton,California,Shasta County,"Trapsite S-2, Lassen Volcanic National Park",James L. Patton 19709,2002-07-31,skeleton; skull; tissue (ethanol),female,40.4739296,-121.4931509,312,105,50,13,5,,3,mm,mm,mm,mm,,g,,
MVZ:Mamm:191607,Sorex trowbridgii montereyensis,191607,"James L. Patton, Gary M. Fellers",California,Marin County,"Stewart Trail at junction Greenpick trail, 5.2 km S Olema, Point Reyes National Seashore",James L. Patton 17056,1998-06-25,skeleton; skull; tissue (frozen),female,37.9936085,-122.7860072,4429,,,,,,,,,,,,,,
MVZ:Mamm:222756,Sorex trowbridgii mariposae,222756,Sara B. Weinstein,California,Nevada County,"Sagehen Creek Field Station, 3.7 km N and 4.1 km W Hobart Mills, Sagehen Creek Field Station",Sara B. Weinstein 666,2008-09-05,skull; tissue (frozen); whole organism (ethanol),unknown,39.431667,-120.23158,127,106,48,14,6,,4.7,mm,mm,mm,mm,,g,,
MVZ:Mamm:201307,Sorex trowbridgii mariposae,201307,Christopher J. Conroy,California,Mariposa County,"meadow S of Rocky Point, Yosemite Valley",Christopher J. Conroy 779,2003-05-23,"DNA; ectoparasite (ethanol, 70%); skin, study; skull; tissue (frozen)",unknown,37.73,-119.61082,409,103.0,51.0,13.0,6.0,,4.50,mm,mm,mm,mm,,g,,
MVZ:Mamm:221740,Sorex trowbridgii mariposae,221740,"Kevin C. Rowe, Sara B. Weinstein",California,Placer County,"2.8 km S, 3.6 km W of Blue Canyon Airport",353,2008-06-12,DNA (frozen); skull; tissue (frozen); whole organism (ethanol),female,39.24922,-120.7522,173,105,48,14,8,,4.1,mm,mm,mm,mm,,g,,
MVZ:Mamm:232188,Sorex trowbridgii mariposae,232188,,California,Alpine County,No specific locality recorded.,,2010-08-11,skeleton; skull; tissue (frozen),unknown,38.60242,-119.7896,200,112,48,12,9,,4.3,mm,mm,mm,mm,,g,,
MVZ:Mamm:218037,Sorex trowbridgii mariposae,218037,"John D. Perrine, Jessica A. Castillo",California,Tehama County,"Summit Creek North, Lassen National Forest",96,2006-07-14,skull; tissue (frozen); whole organism (ethanol),unknown,40.3689,-121.53831,250,122,48,13,9,,5.7,mm,mm,mm,mm,,g,,
MVZ:Mamm:221743,Sorex trowbridgii mariposae,221743,"Christopher J. Conroy, Madeline S. Tiee",California,Placer County,"2.2 km S, 0.5 km E Dutch Flat",2509,2008-06-10,DNA (frozen); skull; tissue (frozen); whole organism (ethanol),female,39.18656,-120.83194,92,115,49,13,8,,6.1,mm,mm,mm,mm,,g,,
MVZ:Mamm:223028,Sorex trowbridgii trowbridgii,223028,"James L. Patton, Brett Furnas",California,Siskiyou County,Indian Creek headwaters,James L. Patton 24394,2006-08-24,"DNA (frozen); skeleton (postcranial); skull; tissue (ethanol, 95%)",female,41.990214,-123.520117,,108,53,11,6,,3.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:240012,Sorex trowbridgii montereyensis,240012,"Tina Feiszli, Melissa Yoshimizu, Ann Donohue",California,Napa County,Bothe-Napa Valley State Park,,2018-11-02,"skin, study; skull; tissue (frozen)",male,38.548498,-122.530562,15,115,48,13,7,,4.5,mm,mm,mm,mm,,g,t: 2 x 1,
MVZ:Mamm:240013,Sorex trowbridgii montereyensis,240013,"Tina Feiszli, Melissa Yoshimizu, Ann Donohue",California,Napa County,Bothe-Napa Valley State Park,,2018-11-02,skeleton; skull; tissue (frozen),male,38.548498,-122.530562,15,116,50,13,6,,4,mm,mm,mm,mm,,g,t: 2 x 1,
MVZ:Mamm:240272,Sorex trowbridgii humboldtensis,240272,Christopher J. Conroy,California,Mendocino County,"along South Fork Eel River, Angelo Coast Range Reserve, Angelo Coast Range Reserve",Christopher J. Conroy 3321,2020-10-22,"carcass (ethanol, 70%; formalin-fixed); skin, study; skull; tissue (frozen)",female,39.73349,-123.630337,100,113,50,11,8,,5,mm,mm,mm,mm,,g,not examined,
MVZ:Mamm:120429,Sorex trowbridgii trowbridgii,120429,Elbert M. Brock,Oregon,Douglas County,"Tahkenitch Camp, 6 mi N Gardiner",Elbert M. Brock 286,1956-05-21,"skin, study; skull",female,43.8006,-124.1447,95,126,61,14,9,,4.6,mm,mm,mm,mm,,g,,
MVZ:Mamm:159793,Sorex trowbridgii mariposae,159793,Rolf R. Koford,California,Nevada County,3.5 mi E and 3 mi S Buck Mt.,Rolf R. Koford 66,1976-06-14,"skin, study; skull",female,39.31602,-120.847,1217,115,47,13,6,,8,mm,mm,mm,mm,,g,no emb,
MVZ:Mamm:200634,Sorex trowbridgii mariposae,200634,James L. Patton,California,Tehama County,"Trapsite S-1, Lassen Volcanic National Park",James L. Patton 19719,2002-08-20,DNA; skeleton; tissue (ethanol),female,40.4459632,-121.5279982,312,102,48,13,4,,2.5,mm,mm,mm,mm,,g,,
MVZ:Mamm:178241,Sorex trowbridgii trowbridgii,178241,Martin G. Raphael,California,Siskiyou County,"Klamath National Forest, Davis Creek, 2 km N, 0.5 km E Somes Bar",Martin G. Raphael 592,1982-12-09,skull,unknown,41.39962,-123.48381,597,113,50,13,,,,mm,mm,mm,,,,,
MVZ:Mamm:88148,Sorex trowbridgii mariposae,88148,Charles G. Sibley,California,Placer County,0.5 mi NE Dutch Flat,Charles G. Sibley 588,1939-07-03,"skin, study; skull",female,39.2,-120.83,,109,46,14,8,3,6.3,mm,mm,mm,mm,mm,g,,
MVZ:Mamm:86087,Sorex trowbridgii mariposae,86087,J. Raymond Alcorn,Nevada,Washoe County,Incline,J. Raymond Alcorn 194-A,1938-08-28,"skin, study; skull",unknown,39.25139,-119.97194,832,4.5,1.75,0.56,,,,in,in,in,,,,,
MVZ:Mamm:69054,Sorex trowbridgii trowbridgii,69054,David H. Johnson,California,Siskiyou County,"Donomore Meadow, 15 mi W Hilt",David H. Johnson 664,1935-06-15,"skin, study; skull",unknown,41.9979711,-122.9054706,930,101,49,13,8,,4,mm,mm,mm,mm,,g,,
MVZ:Mamm:225091,Sorex trowbridgii mariposae,225091,Jessica L. Blois,California,Shasta County,"Ellery Creek Campground, 4.6 mi N jct Gilman Rd & FS 35N28",Jessica L. Blois 91,2008-07-07,skeleton; skull; tissue (frozen),unknown,40.914768,-122.243464,,,,,,,,,,,,,,,
MVZ:Mamm:11824,Sorex trowbridgii humboldtensis,11824,Frank Stephens,California,Humboldt County,Trinidad,Frank Stephens 3465,1910-10-17,"skin, study; skull",female,41.0591,-124.1433,1278,130,61,15,7,,,mm,mm,mm,mm,,,,
MVZ:Mamm:217515,Sorex trowbridgii mariposae,217515,James Tucker,California,Plumas County,"University of California Forestry Camp, Quincy",,2004-07-14,DNA (frozen); skeleton (postcranial); skull; tissue (frozen),female,39.9177662,-121.0631179,112,110,50,13,7,,4,mm,mm,mm,mm,,g,Nulliparous,
MVZ:Mamm:178337,Sorex trowbridgii humboldtensis,178337,Martin G. Raphael,California,Trinity County,"Muerto Abajo, 3.2 km S, 6 km E Big Bar",Martin G. Raphael 387,1982-11-15,skull,unknown,40.71273,-123.32249,3843,,48,13,,,,,mm,mm,,,,,
MVZ:Mamm:223119,Sorex trowbridgii mariposae,223119,"Ilona Lunenburg, Larry Saslaw",California,Tulare County,Case Mountain,166,2002-07-19,skeleton (postcranial); skull; tissue (frozen),female,36.412731,-118.802821,2478,103,48,15,8,,4.5,mm,mm,mm,mm,,g,,
